Particle 1 Position,Particle 2 Position,Eigenvector Squared
8.282828282828282193e-13,6.969696969696969679e-13,8.007729611280223438e-08
8.282828282828282193e-13,7.070707070707069943e-13,5.045489240102019454e-08
8.282828282828282193e-13,7.171717171717171216e-13,3.100821061718745631e-08
8.282828282828282193e-13,7.272727272727272489e-13,1.852855883120956256e-08
8.282828282828282193e-13,7.373737373737373762e-13,1.072109211222680653e-08
8.282828282828282193e-13,7.474747474747474026e-13,5.975641933236942581e-09
8.282828282828282193e-13,7.575757575757575299e-13,3.185831154021028669e-09
8.282828282828282193e-13,7.676767676767676572e-13,1.608845294571735418e-09
8.282828282828282193e-13,7.777777777777777846e-13,7.587520054458037479e-10
8.282828282828282193e-13,7.878787878787878109e-13,3.269496368401452881e-10
8.282828282828282193e-13,7.979797979797979382e-13,1.241071428422220032e-10
8.282828282828282193e-13,8.080808080808080656e-13,3.876962819580084108e-11
8.282828282828282193e-13,8.181818181818180919e-13,8.598138922897026316e-12
8.282828282828282193e-13,8.282828282828282193e-13,9.517230025106662520e-13
8.282828282828282193e-13,8.383838383838383466e-13,5.734809190721735414e-12
8.282828282828282193e-13,8.484848484848484739e-13,1.718986243964225179e-11
8.282828282828282193e-13,8.585858585858585003e-13,3.639266229009834299e-11
8.282828282828282193e-13,8.686868686868686276e-13,6.295694615644122114e-11
8.282828282828282193e-13,8.787878787878787549e-13,9.505537688144703301e-11
8.282828282828282193e-13,8.888888888888888822e-13,1.296030426698521091e-10
8.282828282828282193e-13,8.989898989898989086e-13,1.626395526589262533e-10
8.282828282828282193e-13,9.090909090909090359e-13,1.898822536720344322e-10
8.282828282828282193e-13,9.191919191919191632e-13,2.073837610078202998e-10
8.282828282828282193e-13,9.292929292929292906e-13,2.122009589038880420e-10
8.282828282828282193e-13,9.393939393939394179e-13,2.029701369875977640e-10
8.282828282828282193e-13,9.494949494949495452e-13,1.802858814957601784e-10
8.282828282828282193e-13,9.595959595959594706e-13,1.468005823487067369e-10
8.282828282828282193e-13,9.696969696969695979e-13,1.069958865269939076e-10
8.282828282828282193e-13,9.797979797979797252e-13,6.662388664315903988e-11
8.282828282828282193e-13,9.898989898989898526e-13,3.186896990202279144e-11
8.282828282828282193e-13,9.999999999999999799e-13,8.334104737750858787e-12
8.383838383838383466e-13,0.000000000000000000e+00,4.751691535439354365e-06
8.383838383838383466e-13,1.010101010101010050e-14,1.886593614064924174e-05
8.383838383838383466e-13,2.020202020202020101e-14,4.193024872804795752e-05
8.383838383838383466e-13,3.030303030303029993e-14,7.328255327828827714e-05
8.383838383838383466e-13,4.040404040404040202e-14,1.120404418285595696e-04
8.383838383838383466e-13,5.050505050505050410e-14,1.571362439479986504e-04
8.383838383838383466e-13,6.060606060606059987e-14,2.073563877833746233e-04
8.383838383838383466e-13,7.070707070707070195e-14,2.613834660590317140e-04
8.383838383838383466e-13,8.080808080808080403e-14,3.178394179669908151e-04
8.383838383838383466e-13,9.090909090909090611e-14,3.753282964301588704e-04
8.383838383838383466e-13,1.010101010101010082e-13,4.324772032474919837e-04
8.383838383838383466e-13,1.111111111111111103e-13,4.879741338008892191e-04
8.383838383838383466e-13,1.212121212121211997e-13,5.406016686699384672e-04
8.383838383838383466e-13,1.313131313131313018e-13,5.892656712082508215e-04
8.383838383838383466e-13,1.414141414141414039e-13,6.330183871436283020e-04
8.383838383838383466e-13,1.515151515151515060e-13,6.710755840318156744e-04
8.383838383838383466e-13,1.616161616161616081e-13,7.028276050132365024e-04
8.383838383838383466e-13,1.717171717171717101e-13,7.278444339015488658e-04
8.383838383838383466e-13,1.818181818181818122e-13,7.458750695884860255e-04
8.383838383838383466e-13,1.919191919191919143e-13,7.568416810221199496e-04
8.383838383838383466e-13,2.020202020202020164e-13,7.608291552047944132e-04
8.383838383838383466e-13,2.121212121212121185e-13,7.580707570551400510e-04
8.383838383838383466e-13,2.222222222222222206e-13,7.489306905472918477e-04
8.383838383838383466e-13,2.323232323232323226e-13,7.338843857945449335e-04
8.383838383838383466e-13,2.424242424242423995e-13,7.134973385932525053e-04
8.383838383838383466e-13,2.525252525252525268e-13,6.884033004765366393e-04
8.383838383838383466e-13,2.626262626262626036e-13,6.592825625694820682e-04
8.383838383838383466e-13,2.727272727272727310e-13,6.268410001899208306e-04
8.383838383838383466e-13,2.828282828282828078e-13,5.917904523089508430e-04
8.383838383838383466e-13,2.929292929292929351e-13,5.548309059307627786e-04
8.383838383838383466e-13,3.030303030303030120e-13,5.166348453414578313e-04
8.383838383838383466e-13,3.131313131313131393e-13,4.778340148824948737e-04
8.383838383838383466e-13,3.232323232323232161e-13,4.390087358206286663e-04
8.383838383838383466e-13,3.333333333333332930e-13,4.006798168028485874e-04
8.383838383838383466e-13,3.434343434343434203e-13,3.633030063811867449e-04
8.383838383838383466e-13,3.535353535353534971e-13,3.272658574995656895e-04
8.383838383838383466e-13,3.636363636363636245e-13,2.928868092070838962e-04
8.383838383838383466e-13,3.737373737373737013e-13,2.604162410130194056e-04
8.383838383838383466e-13,3.838383838383838286e-13,2.300392203427862779e-04
8.383838383838383466e-13,3.939393939393939055e-13,2.018796429917191638e-04
8.383838383838383466e-13,4.040404040404040328e-13,1.760054592834336246e-04
8.383838383838383466e-13,4.141414141414141096e-13,1.524346833871342464e-04
8.383838383838383466e-13,4.242424242424242370e-13,1.311418981975410124e-04
8.383838383838383466e-13,4.343434343434343138e-13,1.120649914083726094e-04
8.383838383838383466e-13,4.444444444444444411e-13,9.511188790830755221e-05
8.383838383838383466e-13,4.545454545454545180e-13,8.016707740501929067e-05
8.383838383838383466e-13,4.646464646464646453e-13,6.709777234343597635e-05
8.383838383838383466e-13,4.747474747474747726e-13,5.575956799936021877e-05
8.383838383838383466e-13,4.848484848484847990e-13,4.600151258730417458e-05
8.383838383838383466e-13,4.949494949494949263e-13,3.767052906101921395e-05
8.383838383838383466e-13,5.050505050505050536e-13,3.061516101773001017e-05
8.383838383838383466e-13,5.151515151515150800e-13,2.468864202616771170e-05
8.383838383838383466e-13,5.252525252525252073e-13,1.975131033435530798e-05
8.383838383838383466e-13,5.353535353535353346e-13,1.567240907014226018e-05
8.383838383838383466e-13,5.454545454545454619e-13,1.233132573799007614e-05
8.383838383838383466e-13,5.555555555555554883e-13,9.618334234405973761e-06
8.383838383838383466e-13,5.656565656565656156e-13,7.434908093568551582e-06
8.383838383838383466e-13,5.757575757575757429e-13,5.693675683200566600e-06
8.383838383838383466e-13,5.858585858585858703e-13,4.318087119545632969e-06
8.383838383838383466e-13,5.959595959595958966e-13,3.241859315482649693e-06
8.383838383838383466e-13,6.060606060606060239e-13,2.408260380220462925e-06
8.383838383838383466e-13,6.161616161616161513e-13,1.769288094100827577e-06
8.383838383838383466e-13,6.262626262626262786e-13,1.284789888648406391e-06
8.383838383838383466e-13,6.363636363636363049e-13,9.215641142774895248e-07
8.383838383838383466e-13,6.464646464646464323e-13,6.524747536447917626e-07
8.383838383838383466e-13,6.565656565656565596e-13,4.556044434504147991e-07
8.383838383838383466e-13,6.666666666666665859e-13,3.134639348582639481e-07
8.383838383838383466e-13,6.767676767676767133e-13,2.122701162427916230e-07
8.383838383838383466e-13,6.868686868686868406e-13,1.412995411225605098e-07
8.383838383838383466e-13,6.969696969696969679e-13,9.232009185534748359e-08
8.383838383838383466e-13,7.070707070707069943e-13,5.909996154452796529e-08
8.383838383838383466e-13,7.171717171717171216e-13,3.699051036084502811e-08
8.383838383838383466e-13,7.272727272727272489e-13,2.257767770759290615e-08
8.383838383838383466e-13,7.373737373737373762e-13,1.339541885683489300e-08
8.383838383838383466e-13,7.474747474747474026e-13,7.693983672528210902e-09
8.383838383838383466e-13,7.575757575757575299e-13,4.255661940255866116e-09
8.383838383838383466e-13,7.676767676767676572e-13,2.250783082783765950e-09
8.383838383838383466e-13,7.777777777777777846e-13,1.127182794612410432e-09
8.383838383838383466e-13,7.878787878787878109e-13,5.269505316738935531e-10
8.383838383838383466e-13,7.979797979797979382e-13,2.249769171296982548e-10
8.383838383838383466e-13,8.080808080808080656e-13,8.456891210074155507e-11
8.383838383838383466e-13,8.181818181818180919e-13,2.614577305312877767e-11
8.383838383838383466e-13,8.282828282828282193e-13,5.734809544188868808e-12
8.383838383838383466e-13,8.383838383838383466e-13,6.273327236304150591e-13
8.383838383838383466e-13,8.484848484848484739e-13,3.725519734573648566e-12
8.383838383838383466e-13,8.585858585858585003e-13,1.099129045742080446e-11
8.383838383838383466e-13,8.686868686868686276e-13,2.286798014770926521e-11
8.383838383838383466e-13,8.787878787878787549e-13,3.880536215170131603e-11
8.383838383838383466e-13,8.888888888888888822e-13,5.734456149395526036e-11
8.383838383838383466e-13,8.989898989898989086e-13,7.631655911347673228e-11
8.383838383838383466e-13,9.090909090909090359e-13,9.316449263095223910e-11
8.383838383838383466e-13,9.191919191919191632e-13,1.053560655738641062e-10
8.383838383838383466e-13,9.292929292929292906e-13,1.108276886820248163e-10
8.383838383838383466e-13,9.393939393939394179e-13,1.083890326145113108e-10
8.383838383838383466e-13,9.494949494949495452e-13,9.801528301157836901e-11
8.383838383838383466e-13,9.595959595959594706e-13,8.096506423590441420e-11
8.383838383838383466e-13,9.696969696969695979e-13,5.968415827511109890e-11
8.383838383838383466e-13,9.797979797979797252e-13,3.748664505526077659e-11
8.383838383838383466e-13,9.898989898989898526e-13,1.804220200448279340e-11
8.383838383838383466e-13,9.999999999999999799e-13,4.735990690097605507e-12
8.484848484848484739e-13,0.000000000000000000e+00,4.515079392034564847e-06
8.484848484848484739e-13,1.010101010101010050e-14,1.792755904125198390e-05
8.484848484848484739e-13,2.020202020202020101e-14,3.984849288572700591e-05
8.484848484848484739e-13,3.030303030303029993e-14,6.965335769588521886e-05
8.484848484848484739e-13,4.040404040404040202e-14,1.065094286740095309e-04
8.484848484848484739e-13,5.050505050505050410e-14,1.494086316177165876e-04
8.484848484848484739e-13,6.060606060606059987e-14,1.972044554968712911e-04
8.484848484848484739e-13,7.070707070707070195e-14,2.486514440236839928e-04
8.484848484848484739e-13,8.080808080808080403e-14,3.024457803317256500e-04
8.484848484848484739e-13,9.090909090909090611e-14,3.572655313615283475e-04
8.484848484848484739e-13,1.010101010101010082e-13,4.118092220063936972e-04
8.484848484848484739e-13,1.111111111111111103e-13,4.648315558275453621e-04
8.484848484848484739e-13,1.212121212121211997e-13,5.151752802884940067e-04
8.484848484848484739e-13,1.313131313131313018e-13,5.617984003010062814e-04
8.484848484848484739e-13,1.414141414141414039e-13,6.037961644492401180e-04
8.484848484848484739e-13,1.515151515151515060e-13,6.404174737555653812e-04
8.484848484848484739e-13,1.616161616161616081e-13,6.710755840318712940e-04
8.484848484848484739e-13,1.717171717171717101e-13,6.953531814063517542e-04
8.484848484848484739e-13,1.818181818181818122e-13,7.130020994099410146e-04
8.484848484848484739e-13,1.919191919191919143e-13,7.239381093358588683e-04
8.484848484848484739e-13,2.020202020202020164e-13,7.282313492643155764e-04
8.484848484848484739e-13,2.121212121212121185e-13,7.260930585635026009e-04
8.484848484848484739e-13,2.222222222222222206e-13,7.178593527676034852e-04
8.484848484848484739e-13,2.323232323232323226e-13,7.039728088849884786e-04
8.484848484848484739e-13,2.424242424242423995e-13,6.849626350862742657e-04
8.484848484848484739e-13,2.525252525252525268e-13,6.614241741655586858e-04
8.484848484848484739e-13,2.626262626262626036e-13,6.339984408353614709e-04
8.484848484848484739e-13,2.727272727272727310e-13,6.033523231353468555e-04
8.484848484848484739e-13,2.828282828282828078e-13,5.701599927247390969e-04
8.484848484848484739e-13,2.929292929292929351e-13,5.350859724703117739e-04
8.484848484848484739e-13,3.030303030303030120e-13,4.987702073464023601e-04
8.484848484848484739e-13,3.131313131313131393e-13,4.618153807847485905e-04
8.484848484848484739e-13,3.232323232323232161e-13,4.247766173731345758e-04
8.484848484848484739e-13,3.333333333333332930e-13,3.881536177744109679e-04
8.484848484848484739e-13,3.434343434343434203e-13,3.523851858440726426e-04
8.484848484848484739e-13,3.535353535353534971e-13,3.178460333945750749e-04
8.484848484848484739e-13,3.636363636363636245e-13,2.848456864003263761e-04
8.484848484848484739e-13,3.737373737373737013e-13,2.536292684795873648e-04
8.484848484848484739e-13,3.838383838383838286e-13,2.243799033985636939e-04
8.484848484848484739e-13,3.939393939393939055e-13,1.972224577102011376e-04
8.484848484848484739e-13,4.040404040404040328e-13,1.722283365665114687e-04
8.484848484848484739e-13,4.141414141414141096e-13,1.494210489335190525e-04
8.484848484848484739e-13,4.242424242424242370e-13,1.287822713100626336e-04
8.484848484848484739e-13,4.343434343434343138e-13,1.102581598354807752e-04
8.484848484848484739e-13,4.444444444444444411e-13,9.376568751063378538e-05
8.484848484848484739e-13,4.545454545454545180e-13,7.919881429914052363e-05
8.484848484848484739e-13,4.646464646464646453e-13,6.643433135019396780e-05
8.484848484848484739e-13,4.747474747474747726e-13,5.533725486607850042e-05
8.484848484848484739e-13,4.848484848484847990e-13,4.576567879799126536e-05
8.484848484848484739e-13,4.949494949494949263e-13,3.757502739349805873e-05
8.484848484848484739e-13,5.050505050505050536e-13,3.062167768716142361e-05
8.484848484848484739e-13,5.151515151515150800e-13,2.476594762576641806e-05
8.484848484848484739e-13,5.252525252525252073e-13,1.987446720037210884e-05
8.484848484848484739e-13,5.353535353535353346e-13,1.582196749853328086e-05
8.484848484848484739e-13,5.454545454545454619e-13,1.249253597504059150e-05
8.484848484848484739e-13,5.555555555555554883e-13,9.780395625668584388e-06
8.484848484848484739e-13,5.656565656565656156e-13,7.590271433631280965e-06
8.484848484848484739e-13,5.757575757575757429e-13,5.837409844771856160e-06
8.484848484848484739e-13,5.858585858585858703e-13,4.447316588195737667e-06
8.484848484848484739e-13,5.959595959595958966e-13,3.355275404775664932e-06
8.484848484848484739e-13,6.060606060606060239e-13,2.505705697453785425e-06
8.484848484848484739e-13,6.161616161616161513e-13,1.851411279355174799e-06
8.484848484848484739e-13,6.262626262626262786e-13,1.352765738465288970e-06
8.484848484848484739e-13,6.363636363636363049e-13,9.768728809410279849e-07
8.484848484848484739e-13,6.464646464646464323e-13,6.967336188300621271e-07
8.484848484848484739e-13,6.565656565656565596e-13,4.904438266166024498e-07
8.484848484848484739e-13,6.666666666666665859e-13,3.404413320010796602e-07
8.484848484848484739e-13,6.767676767676767133e-13,2.328144924260737396e-07
8.484848484848484739e-13,6.868686868686868406e-13,1.566798426810898292e-07
8.484848484848484739e-13,6.969696969696969679e-13,1.036321297171652760e-07
8.484848484848484739e-13,7.070707070707069943e-13,6.726668268401204717e-08
8.484848484848484739e-13,7.171717171717171216e-13,4.277146679326229252e-08
8.484848484848484739e-13,7.272727272727272489e-13,2.658427891757342523e-08
8.484848484848484739e-13,7.373737373737373762e-13,1.610928179235570237e-08
8.484848484848484739e-13,7.474747474747474026e-13,9.486351829402223565e-09
8.484848484848484739e-13,7.575757575757575299e-13,5.406437847292106322e-09
8.484848484848484739e-13,7.676767676767676572e-13,2.966200397982485886e-09
8.484848484848484739e-13,7.777777777777777846e-13,1.555535148615542940e-09
8.484848484848484739e-13,7.878787878787878109e-13,7.720988277846478930e-10
8.484848484848484739e-13,7.979797979797979382e-13,3.575830326539722623e-10
8.484848484848484739e-13,8.080808080808080656e-13,1.511618248928623633e-10
8.484848484848484739e-13,8.181818181818180919e-13,5.622744532701251793e-11
8.484848484848484739e-13,8.282828282828282193e-13,1.718986369984905220e-11
8.484848484848484739e-13,8.383838383838383466e-13,3.725519964549368686e-12
8.484848484848484739e-13,8.484848484848484739e-13,4.023253545570460923e-13
8.484848484848484739e-13,8.585858585858585003e-13,2.351161236607999768e-12
8.484848484848484739e-13,8.686868686868686276e-13,6.815171807607976880e-12
8.484848484848484739e-13,8.787878787878787549e-13,1.390523369244665540e-11
8.484848484848484739e-13,8.888888888888888822e-13,2.308773506103612489e-11
8.484848484848484739e-13,8.989898989898989086e-13,3.329045850331905437e-11
8.484848484848484739e-13,9.090909090909090359e-13,4.308156535498198151e-11
8.484848484848484739e-13,9.191919191919191632e-13,5.091776989005051547e-11
8.484848484848484739e-13,9.292929292929292906e-13,5.542920850103992253e-11
8.484848484848484739e-13,9.393939393939394179e-13,5.569480071558456028e-11
8.484848484848484739e-13,9.494949494949495452e-13,5.145789005464445535e-11
8.484848484848484739e-13,9.595959595959594706e-13,4.323702330208974395e-11
8.484848484848484739e-13,9.696969696969695979e-13,3.230041121254655192e-11
8.484848484848484739e-13,9.797979797979797252e-13,2.049348526102513398e-11
8.484848484848484739e-13,9.898989898989898526e-13,9.934440582006098775e-12
8.484848484848484739e-13,9.999999999999999799e-13,2.619139465211856888e-12
8.585858585858585003e-13,0.000000000000000000e+00,4.239570117296641049e-06
8.585858585858585003e-13,1.010101010101010050e-14,1.683456515918681912e-05
8.585858585858585003e-13,2.020202020202020101e-14,3.742244060612402289e-05
8.585858585858585003e-13,3.030303030303029993e-14,6.542085862186197167e-05
8.585858585858585003e-13,4.040404040404040202e-14,1.000530142318288899e-04
8.585858585858585003e-13,5.050505050505050410e-14,1.403780651827537293e-04
8.585858585858585003e-13,6.060606060606059987e-14,1.853253594966003132e-04
8.585858585858585003e-13,7.070707070707070195e-14,2.337310926148634938e-04
8.585858585858585003e-13,8.080808080808080403e-14,2.843760199713280608e-04
8.585858585858585003e-13,9.090909090909090611e-14,3.360228973644803063e-04
8.585858585858585003e-13,1.010101010101010082e-13,3.874524152068258335e-04
8.585858585858585003e-13,1.111111111111111103e-13,4.374965266143046811e-04
8.585858585858585003e-13,1.212121212121211997e-13,4.850682352115165625e-04
8.585858585858585003e-13,1.313131313131313018e-13,5.291870975957600060e-04
8.585858585858585003e-13,1.414141414141414039e-13,5.689998984655451723e-04
8.585858585858585003e-13,1.515151515151515060e-13,6.037961644492950870e-04
8.585858585858585003e-13,1.616161616161616081e-13,6.330183871437269644e-04
8.585858585858585003e-13,1.717171717171717101e-13,6.562670190953715345e-04
8.585858585858585003e-13,1.818181818181818122e-13,6.733004818269091489e-04
8.585858585858585003e-13,1.919191919191919143e-13,6.840305771975069889e-04
8.585858585858585003e-13,2.020202020202020164e-13,6.885138184631600655e-04
8.585858585858585003e-13,2.121212121212121185e-13,6.869392928840365939e-04
8.585858585858585003e-13,2.222222222222222206e-13,6.796137325437101801e-04
8.585858585858585003e-13,2.323232323232323226e-13,6.669445044740707424e-04
8.585858585858585003e-13,2.424242424242423995e-13,6.494212366942815401e-04
8.585858585858585003e-13,2.525252525252525268e-13,6.275967758805389750e-04
8.585858585858585003e-13,2.626262626262626036e-13,6.020681284156089667e-04
8.585858585858585003e-13,2.727272727272727310e-13,5.734579734619301870e-04
8.585858585858585003e-13,2.828282828282828078e-13,5.423972587771821010e-04
8.585858585858585003e-13,2.929292929292929351e-13,5.095093017242206986e-04
8.585858585858585003e-13,3.030303030303030120e-13,4.753957237511173442e-04
8.585858585858585003e-13,3.131313131313131393e-13,4.406244507385796813e-04
8.585858585858585003e-13,3.232323232323232161e-13,4.057199178569163085e-04
8.585858585858585003e-13,3.333333333333332930e-13,3.711555292692439033e-04
8.585858585858585003e-13,3.434343434343434203e-13,3.373483429014704116e-04
8.585858585858585003e-13,3.535353535353534971e-13,3.046558806772413407e-04
8.585858585858585003e-13,3.636363636363636245e-13,2.733749065373148896e-04
8.585858585858585003e-13,3.737373737373737013e-13,2.437419690399106342e-04
8.585858585858585003e-13,3.838383838383838286e-13,2.159354725817691804e-04
8.585858585858585003e-13,3.939393939393939055e-13,1.900790209661043755e-04
8.585858585858585003e-13,4.040404040404040328e-13,1.662457683862391896e-04
8.585858585858585003e-13,4.141414141414141096e-13,1.444635147404519791e-04
8.585858585858585003e-13,4.242424242424242370e-13,1.247202931143337609e-04
8.585858585858585003e-13,4.343434343434343138e-13,1.069702156522426732e-04
8.585858585858585003e-13,4.444444444444444411e-13,9.113936819145034680e-05
8.585858585858585003e-13,4.545454545454545180e-13,7.713157224731766453e-05
8.585858585858585003e-13,4.646464646464646453e-13,6.483386357886508243e-05
8.585858585858585003e-13,4.747474747474747726e-13,5.412156812403704447e-05
8.585858585858585003e-13,4.848484848484847990e-13,4.486288723766210842e-05
8.585858585858585003e-13,4.949494949494949263e-13,3.692293376691061212e-05
8.585858585858585003e-13,5.050505050505050536e-13,3.016718765766450094e-05
8.585858585858585003e-13,5.151515151515150800e-13,2.446436383178387871e-05
8.585858585858585003e-13,5.252525252525252073e-13,1.968870556829484871e-05
8.585858585858585003e-13,5.353535353535353346e-13,1.572173333086581353e-05
8.585858585858585003e-13,5.454545454545454619e-13,1.245349187086011009e-05
8.585858585858585003e-13,5.555555555555554883e-13,9.783347622735338262e-06
8.585858585858585003e-13,5.656565656565656156e-13,7.620394152856611923e-06
8.585858585858585003e-13,5.757575757575757429e-13,5.883526079835233699e-06
8.585858585858585003e-13,5.858585858585858703e-13,4.501241879184754163e-06
8.585858585858585003e-13,5.959595959595958966e-13,3.411233781440607995e-06
8.585858585858585003e-13,6.060606060606060239e-13,2.559819046745564636e-06
8.585858585858585003e-13,6.161616161616161513e-13,1.901261715794169456e-06
8.585858585858585003e-13,6.262626262626262786e-13,1.397027932436530314e-06
8.585858585858585003e-13,6.363636363636363049e-13,1.015011499327381959e-06
8.585858585858585003e-13,6.464646464646464323e-13,7.287598031330133910e-07
8.585858585858585003e-13,6.565656565656565596e-13,5.167239093249433083e-07
8.585858585858585003e-13,6.666666666666665859e-13,3.615506969204201879e-07
8.585858585858585003e-13,6.767676767676767133e-13,2.494295395021160484e-07
8.585858585858585003e-13,6.868686868686868406e-13,1.695013437713968792e-07
8.585858585858585003e-13,6.969696969696969679e-13,1.133337842611236064e-07
8.585858585858585003e-13,7.070707070707069943e-13,7.446333375632264053e-08
8.585858585858585003e-13,7.171717171717171216e-13,4.800215979695869176e-08
8.585858585858585003e-13,7.272727272727272489e-13,3.030608824416980873e-08
8.585858585858585003e-13,7.373737373737373762e-13,1.869855625893234877e-08
8.585858585858585003e-13,7.474747474747474026e-13,1.124470858599391039e-08
8.585858585858585003e-13,7.575757575757575299e-13,6.569446810045016773e-09
8.585858585858585003e-13,7.676767676767676572e-13,3.713235262644355663e-09
8.585858585858585003e-13,7.777777777777777846e-13,2.019717639369112617e-09
8.585858585858585003e-13,7.878787878787878109e-13,1.049630493966865328e-09
8.585858585858585003e-13,7.979797979797979382e-13,5.160482242306593138e-10
8.585858585858585003e-13,8.080808080808080656e-13,2.366039616221910861e-10
8.585858585858585003e-13,8.181818181818180919e-13,9.895764953894396397e-11
8.585858585858585003e-13,8.282828282828282193e-13,3.639266509512993564e-11
8.585858585858585003e-13,8.383838383838383466e-13,1.099129126272964524e-11
8.585858585858585003e-13,8.484848484848484739e-13,2.351161380743242863e-12
8.585858585858585003e-13,8.585858585858585003e-13,2.503461957928478948e-13
8.585858585858585003e-13,8.686868686868686276e-13,1.437027668616809436e-12
8.585858585858585003e-13,8.787878787878787549e-13,4.083684894782692203e-12
8.585858585858585003e-13,8.888888888888888822e-13,8.149934429219810922e-12
8.585858585858585003e-13,8.989898989898989086e-13,1.319882433900698956e-11
8.585858585858585003e-13,9.090909090909090359e-13,1.849827597478568097e-11
8.585858585858585003e-13,9.191919191919191632e-13,2.316481161390611399e-11
8.585858585858585003e-13,9.292929292929292906e-13,2.633954170044734319e-11
8.585858585858585003e-13,9.393939393939394179e-13,2.736915674705195841e-11
8.585858585858585003e-13,9.494949494949495452e-13,2.595859908363541334e-11
8.585858585858585003e-13,9.595959595959594706e-13,2.226350157735714355e-11
8.585858585858585003e-13,9.696969696969695979e-13,1.689843203966158236e-11
8.585858585858585003e-13,9.797979797979797252e-13,1.085042592725402790e-11
8.585858585858585003e-13,9.898989898989898526e-13,5.304437082345279315e-12
8.585858585858585003e-13,9.999999999999999799e-13,1.405647766486042911e-12
8.686868686868686276e-13,0.000000000000000000e+00,3.929562142283077277e-06
8.686868686868686276e-13,1.010101010101010050e-14,1.560440537052134184e-05
8.686868686868686276e-13,2.020202020202020101e-14,3.469083213899392992e-05
8.686868686868686276e-13,3.030303030303029993e-14,6.065265583295654015e-05
8.686868686868686276e-13,4.040404040404040202e-14,9.277434324006118686e-05
8.686868686868686276e-13,5.050505050505050410e-14,1.301888545666973751e-04
8.686868686868686276e-13,6.060606060606059987e-14,1.719089909571602098e-04
8.686868686868686276e-13,7.070707070707070195e-14,2.168610011790708073e-04
8.686868686868686276e-13,8.080808080808080403e-14,2.639191919197948809e-04
8.686868686868686276e-13,9.090909090909090611e-14,3.119403269123557183e-04
8.686868686868686276e-13,1.010101010101010082e-13,3.597966840154684614e-04
8.686868686868686276e-13,1.111111111111111103e-13,4.064067601073717366e-04
8.686868686868686276e-13,1.212121212121211997e-13,4.507627638483064974e-04
8.686868686868686276e-13,1.313131313131313018e-13,4.919542079849131052e-04
8.686868686868686276e-13,1.414141414141414039e-13,5.291870975958067351e-04
8.686868686868686276e-13,1.515151515151515060e-13,5.617984003011220742e-04
8.686868686868686276e-13,1.616161616161616081e-13,5.892656712084020677e-04
8.686868686868686276e-13,1.717171717171717101e-13,6.112118822137156682e-04
8.686868686868686276e-13,1.818181818181818122e-13,6.274056661645624651e-04
8.686868686868686276e-13,1.919191919191919143e-13,6.377573264196698035e-04
8.686868686868686276e-13,2.020202020202020164e-13,6.423110778678011931e-04
8.686868686868686276e-13,2.121212121212121185e-13,6.412340741626048430e-04
8.686868686868686276e-13,2.222222222222222206e-13,6.348028367486145815e-04
8.686868686868686276e-13,2.323232323232323226e-13,6.233877343721378481e-04
8.686868686868686276e-13,2.424242424242423995e-13,6.074361684656523876e-04
8.686868686868686276e-13,2.525252525252525268e-13,5.874551022856335956e-04
8.686868686868686276e-13,2.626262626262626036e-13,5.639935329530130397e-04
8.686868686868686276e-13,2.727272727272727310e-13,5.376254491372536642e-04
8.686868686868686276e-13,2.828282828282828078e-13,5.089337469403859950e-04
8.686868686868686276e-13,2.929292929292929351e-13,4.784954966402298147e-04
8.686868686868686276e-13,3.030303030303030120e-13,4.468688673734389199e-04
8.686868686868686276e-13,3.131313131313131393e-13,4.145819294212423544e-04
8.686868686868686276e-13,3.232323232323232161e-13,3.821234680067561794e-04
8.686868686868686276e-13,3.333333333333332930e-13,3.499358614834321198e-04
8.686868686868686276e-13,3.434343434343434203e-13,3.184100030213263353e-04
8.686868686868686276e-13,3.535353535353534971e-13,2.878821803431569587e-04
8.686868686868686276e-13,3.636363636363636245e-13,2.586327740913732087e-04
8.686868686868686276e-13,3.737373737373737013e-13,2.308865928100337528e-04
8.686868686868686276e-13,3.838383838383838286e-13,2.048146315390793814e-04
8.686868686868686276e-13,3.939393939393939055e-13,1.805370213929595707e-04
8.686868686868686276e-13,4.040404040404040328e-13,1.581269285546567187e-04
8.686868686868686276e-13,4.141414141414141096e-13,1.376151618429354321e-04
8.686868686868686276e-13,4.242424242424242370e-13,1.189952571291460950e-04
8.686868686868686276e-13,4.343434343434343138e-13,1.022288229443803632e-04
8.686868686868686276e-13,4.444444444444444411e-13,8.725095309242074750e-05
8.686868686868686276e-13,4.545454545454545180e-13,7.397553742109610542e-05
8.686868686868686276e-13,4.646464646464646453e-13,6.230032961196323529e-05
8.686868686868686276e-13,4.747474747474747726e-13,5.211165954255377351e-05
8.686868686868686276e-13,4.848484848484847990e-13,4.328870622821439376e-05
8.686868686868686276e-13,4.949494949494949263e-13,3.570727451763253211e-05
8.686868686868686276e-13,5.050505050505050536e-13,2.924304375625320961e-05
8.686868686868686276e-13,5.151515151515150800e-13,2.377427891334256258e-05
8.686868686868686276e-13,5.252525252525252073e-13,1.918401376622923995e-05
8.686868686868686276e-13,5.353535353535353346e-13,1.536173141739885994e-05
8.686868686868686276e-13,5.454545454545454619e-13,1.220457963026293768e-05
8.686868686868686276e-13,5.555555555555554883e-13,9.618167300929217217e-06
8.686868686868686276e-13,5.656565656565656156e-13,7.516994053173477971e-06
